Elevation,avg_hillshade,Soil_Type,Area,Forest_Cover
2795.0,115.0,Soil_Type10,Comanche Peak,Lodgepole Pine
2492.0,254.0,Soil_Type4,Comanche Peak,Ponderosa Pine
3223.0,170.66666666666666,Soil_Type38,Rawah,Krummholz
2328.0,162.0,Soil_Type4,Cache la Poudre,Ponderosa Pine
2812.0,146.5,Soil_Type33,Comanche Peak,Lodgepole Pine
3311.0,135.66666666666666,Soil_Type38,Rawah,Spruce/Fir
2849.0,204.0,Soil_Type11,Comanche Peak,Lodgepole Pine
2492.0,155.0,Soil_Type4,Comanche Peak,Ponderosa Pine
3181.0,185.0,Soil_Type22,Comanche Peak,Spruce/Fir
2983.0,197.66666666666666,Soil_Type29,Rawah,Lodgepole Pine
6704.0,229.5,Soil_Type16,Neota,Lodgepole Pine
2538.0,127.5,Soil_Type10,Comanche Peak,Douglas-fir
3187.0,221.0,Soil_Type31,Comanche Peak,Spruce/Fir
3029.0,217.0,Soil_Type33,Comanche Peak,Spruce/Fir
1893.0,172.66666666666666,Soil_Type2,Cache la Poudre,Douglas-fir
2979.0,205.0,Soil_Type24,Comanche Peak,Spruce/Fir
2806.0,204.66666666666666,Soil_Type13,Comanche Peak,Lodgepole Pine
2951.0,209.66666666666666,Soil_Type31,Comanche Peak,Lodgepole Pine
2837.0,161.5,Soil_Type10,Comanche Peak,Lodgepole Pine
2708.0,156.0,Soil_Type31,Comanche Peak,Lodgepole Pine
2929.0,183.0,Soil_Type31,Comanche Peak,Lodgepole Pine
3429.0,215.0,Soil_Type38,Comanche Peak,Krummholz
3021.0,221.5,Soil_Type32,Comanche Peak,Lodgepole Pine
2442.0,140.0,Soil_Type5,Cache la Poudre,Ponderosa Pine
6704.0,234.5,Soil_Type29,Rawah,Spruce/Fir
2734.0,236.0,Soil_Type10,Comanche Peak,Lodgepole Pine
3158.0,194.0,Soil_Type23,Rawah,Spruce/Fir
2878.0,165.66666666666666,Soil_Type33,Comanche Peak,Spruce/Fir
2644.0,181.33333333333334,Soil_Type10,Comanche Peak,Lodgepole Pine
3056.0,181.5,Soil_Type29,Rawah,Spruce/Fir
3150.0,203.66666666666666,Soil_Type23,Rawah,Spruce/Fir
2649.0,131.0,Soil_Type2,Comanche Peak,Ponderosa Pine
2964.0,206.33333333333334,Soil_Type32,Comanche Peak,Lodgepole Pine
3034.0,220.0,Soil_Type29,Rawah,Spruce/Fir
3064.0,243.0,Soil_Type21,Comanche Peak,Spruce/Fir
3181.0,183.0,Soil_Type22,Rawah,Spruce/Fir
6704.0,227.5,Soil_Type12,Rawah,Lodgepole Pine
2565.0,208.5,Soil_Type10,Comanche Peak,Douglas-fir
2721.0,110.0,Soil_Type12,Rawah,Lodgepole Pine
2572.0,227.0,Soil_Type2,Comanche Peak,Ponderosa Pine
3197.0,221.0,Soil_Type32,Comanche Peak,Spruce/Fir
2544.0,149.66666666666666,Soil_Type4,Comanche Peak,Ponderosa Pine
2856.0,134.0,Soil_Type23,Rawah,Lodgepole Pine
2779.0,218.0,Soil_Type23,Rawah,Lodgepole Pine
2518.0,175.0,Soil_Type1,Cache la Poudre,Ponderosa Pine
3099.0,225.0,Soil_Type22,Rawah,Lodgepole Pine
2789.0,191.0,Soil_Type24,Rawah,Lodgepole Pine
2714.0,226.5,Soil_Type11,Comanche Peak,Aspen
2579.0,234.0,Soil_Type2,Comanche Peak,Ponderosa Pine
3140.0,185.5,Soil_Type23,Comanche Peak,Spruce/Fir
2273.0,176.0,Soil_Type3,Cache la Poudre,Douglas-fir
2521.0,159.0,Soil_Type10,Comanche Peak,Douglas-fir
3289.0,205.0,Soil_Type22,Neota,Spruce/Fir
3100.0,190.33333333333334,Soil_Type29,Rawah,Spruce/Fir
2850.0,236.0,Soil_Type13,Comanche Peak,Spruce/Fir
3134.0,205.33333333333334,Soil_Type33,Comanche Peak,Spruce/Fir
2984.0,192.5,Soil_Type32,Comanche Peak,Lodgepole Pine
3042.0,219.0,Soil_Type23,Rawah,Lodgepole Pine
3157.0,178.33333333333334,Soil_Type31,Comanche Peak,Spruce/Fir
2605.0,187.5,Soil_Type17,Comanche Peak,Lodgepole Pine
3205.0,205.5,Soil_Type32,Comanche Peak,Spruce/Fir
2965.0,210.5,Soil_Type29,Rawah,Spruce/Fir
2874.0,137.66666666666666,Soil_Type28,Comanche Peak,Lodgepole Pine
2116.0,132.0,Soil_Type5,Cache la Poudre,Ponderosa Pine
2827.0,205.0,Soil_Type4,Comanche Peak,Lodgepole Pine
2779.0,171.0,Soil_Type29,Rawah,Lodgepole Pine
3370.0,158.5,Soil_Type38,Neota,Spruce/Fir
3157.0,205.66666666666666,Soil_Type23,Rawah,Spruce/Fir
2725.0,229.0,Soil_Type12,Rawah,Lodgepole Pine
2469.0,235.5,Soil_Type4,Comanche Peak,Ponderosa Pine
2511.0,188.0,Soil_Type10,Cache la Poudre,Lodgepole Pine
2909.0,204.0,Soil_Type10,Comanche Peak,Lodgepole Pine
3227.0,179.0,Soil_Type23,Rawah,Spruce/Fir
3156.0,167.0,Soil_Type22,Comanche Peak,Spruce/Fir
3006.0,170.0,Soil_Type24,Comanche Peak,Lodgepole Pine
2766.0,199.66666666666666,Soil_Type10,Comanche Peak,Lodgepole Pine
3240.0,213.33333333333334,Soil_Type32,Neota,Spruce/Fir
3133.0,205.33333333333334,Soil_Type29,Rawah,Spruce/Fir
2399.0,221.0,Soil_Type2,Comanche Peak,Ponderosa Pine
2922.0,234.5,Soil_Type30,Rawah,Lodgepole Pine
2765.0,167.0,Soil_Type20,Comanche Peak,Spruce/Fir
2610.0,166.5,Soil_Type9,Rawah,Lodgepole Pine
3091.0,228.0,Soil_Type33,Comanche Peak,Lodgepole Pine
3218.0,204.66666666666666,Soil_Type33,Comanche Peak,Spruce/Fir
2786.0,244.0,Soil_Type10,Comanche Peak,Lodgepole Pine
2723.0,211.0,Soil_Type29,Rawah,Lodgepole Pine
2722.0,201.5,Soil_Type12,Rawah,Lodgepole Pine
3309.0,173.33333333333334,Soil_Type39,Neota,Spruce/Fir
3070.0,169.0,Soil_Type29,Rawah,Lodgepole Pine
2971.0,232.0,Soil_Type32,Comanche Peak,Lodgepole Pine
3005.0,190.0,Soil_Type29,Rawah,Spruce/Fir
2432.0,214.0,Soil_Type10,Cache la Poudre,Ponderosa Pine
2995.0,117.0,Soil_Type30,Rawah,Lodgepole Pine
2827.0,203.0,Soil_Type12,Rawah,Lodgepole Pine
2560.0,142.33333333333334,Soil_Type33,Comanche Peak,Lodgepole Pine
2602.0,216.5,Soil_Type3,Comanche Peak,Lodgepole Pine
2966.0,202.5,Soil_Type22,Comanche Peak,Lodgepole Pine
2662.0,198.66666666666666,Soil_Type29,Rawah,Lodgepole Pine
2963.0,199.0,Soil_Type32,Comanche Peak,Lodgepole Pine
3395.0,236.5,Soil_Type31,Neota,Spruce/Fir
3094.0,206.0,Soil_Type32,Comanche Peak,Lodgepole Pine
2653.0,226.5,Soil_Type17,Comanche Peak,Lodgepole Pine
3276.0,205.0,Soil_Type32,Comanche Peak,Spruce/Fir
2261.0,193.5,Soil_Type2,Cache la Poudre,Douglas-fir
3072.0,207.0,Soil_Type29,Rawah,Lodgepole Pine
2332.0,204.66666666666666,Soil_Type11,Cache la Poudre,Douglas-fir
2975.0,208.66666666666666,Soil_Type29,Rawah,Lodgepole Pine
2462.0,191.66666666666666,Soil_Type2,Cache la Poudre,Ponderosa Pine
2127.0,148.5,Soil_Type10,Cache la Poudre,Douglas-fir
3074.0,206.66666666666666,Soil_Type33,Comanche Peak,Lodgepole Pine
2903.0,189.5,Soil_Type32,Comanche Peak,Aspen
2778.0,151.0,Soil_Type10,Comanche Peak,Spruce/Fir
2996.0,174.0,Soil_Type33,Comanche Peak,Spruce/Fir
3014.0,216.0,Soil_Type29,Rawah,Lodgepole Pine
3177.0,177.33333333333334,Soil_Type33,Comanche Peak,Spruce/Fir
2749.0,181.33333333333334,Soil_Type30,Rawah,Lodgepole Pine
2990.0,237.0,Soil_Type33,Comanche Peak,Lodgepole Pine
2538.0,233.0,Soil_Type3,Comanche Peak,Douglas-fir
2852.0,229.5,Soil_Type13,Comanche Peak,Lodgepole Pine
2714.0,187.0,Soil_Type11,Comanche Peak,Lodgepole Pine
2851.0,216.5,Soil_Type29,Rawah,Lodgepole Pine
3267.0,220.0,Soil_Type38,Rawah,Krummholz
3016.0,198.33333333333334,Soil_Type29,Rawah,Spruce/Fir
2210.0,191.0,Soil_Type10,Cache la Poudre,Douglas-fir
3331.0,169.0,Soil_Type32,Comanche Peak,Krummholz
3321.0,192.0,Soil_Type32,Comanche Peak,Spruce/Fir
2614.0,211.33333333333334,Soil_Type4,Comanche Peak,Spruce/Fir
3223.0,197.33333333333334,Soil_Type32,Comanche Peak,Spruce/Fir
2139.0,134.0,Soil_Type2,Cache la Poudre,Douglas-fir
6704.0,182.66666666666666,Soil_Type11,Comanche Peak,Lodgepole Pine
2889.0,204.0,Soil_Type23,Rawah,Lodgepole Pine
2378.0,194.33333333333334,Soil_Type2,Comanche Peak,Ponderosa Pine
3060.0,173.5,Soil_Type32,Comanche Peak,Lodgepole Pine
2500.0,156.0,Soil_Type18,Rawah,Lodgepole Pine
2359.0,230.5,Soil_Type4,Comanche Peak,Ponderosa Pine
2465.0,153.0,Soil_Type10,Cache la Poudre,Lodgepole Pine
2942.0,194.0,Soil_Type29,Rawah,Lodgepole Pine
3062.0,221.0,Soil_Type29,Rawah,Spruce/Fir
3187.0,201.0,Soil_Type33,Comanche Peak,Spruce/Fir
2734.0,202.66666666666666,Soil_Type23,Rawah,Aspen
2749.0,183.33333333333334,Soil_Type10,Comanche Peak,Lodgepole Pine
2837.0,205.0,Soil_Type30,Rawah,Lodgepole Pine
2921.0,200.0,Soil_Type12,Rawah,Lodgepole Pine
3140.0,191.66666666666666,Soil_Type24,Rawah,Spruce/Fir
2535.0,180.33333333333334,Soil_Type33,Comanche Peak,Lodgepole Pine
3260.0,180.33333333333334,Soil_Type30,Rawah,Spruce/Fir
3166.0,202.33333333333334,Soil_Type23,Rawah,Spruce/Fir
3137.0,199.33333333333334,Soil_Type29,Rawah,Spruce/Fir
2439.0,218.0,Soil_Type10,Cache la Poudre,Douglas-fir
2901.0,205.0,Soil_Type13,Comanche Peak,Lodgepole Pine
3123.0,198.0,Soil_Type23,Rawah,Spruce/Fir
2789.0,173.33333333333334,Soil_Type11,Comanche Peak,Lodgepole Pine
3239.0,203.5,Soil_Type23,Neota,Lodgepole Pine
3236.0,207.0,Soil_Type33,Comanche Peak,Lodgepole Pine
2815.0,224.0,Soil_Type30,Rawah,Lodgepole Pine
3114.0,174.66666666666666,Soil_Type29,Rawah,Spruce/Fir
3169.0,201.5,Soil_Type33,Neota,Spruce/Fir
3206.0,195.0,Soil_Type29,Rawah,Spruce/Fir
2900.0,198.33333333333334,Soil_Type12,Rawah,Lodgepole Pine
2130.0,181.0,Soil_Type10,Cache la Poudre,Ponderosa Pine
2708.0,170.66666666666666,Soil_Type10,Comanche Peak,Lodgepole Pine
3259.0,216.0,Soil_Type32,Comanche Peak,Lodgepole Pine
2859.0,169.0,Soil_Type12,Rawah,Lodgepole Pine
3090.0,194.0,Soil_Type39,Comanche Peak,Spruce/Fir
2770.0,189.0,Soil_Type29,Rawah,Lodgepole Pine
3154.0,207.0,Soil_Type19,Neota,Spruce/Fir
2480.0,159.0,Soil_Type10,Cache la Poudre,Ponderosa Pine
3132.0,187.0,Soil_Type29,Rawah,Lodgepole Pine
3063.0,192.5,Soil_Type24,Comanche Peak,Lodgepole Pine
3038.0,184.0,Soil_Type29,Rawah,Spruce/Fir
2704.0,177.0,Soil_Type20,Comanche Peak,Lodgepole Pine
3057.0,176.0,Soil_Type21,Comanche Peak,Spruce/Fir
2991.0,190.33333333333334,Soil_Type32,Comanche Peak,Lodgepole Pine
3191.0,205.0,Soil_Type29,Rawah,Spruce/Fir
3284.0,234.0,Soil_Type32,Comanche Peak,Spruce/Fir
3068.0,188.66666666666666,Soil_Type22,Rawah,Spruce/Fir
3025.0,220.0,Soil_Type32,Comanche Peak,Lodgepole Pine
2635.0,232.0,Soil_Type2,Comanche Peak,Ponderosa Pine
2581.0,230.0,Soil_Type2,Comanche Peak,Lodgepole Pine
2752.0,183.0,Soil_Type10,Comanche Peak,Douglas-fir
3203.0,190.0,Soil_Type23,Rawah,Spruce/Fir
3068.0,216.0,Soil_Type22,Comanche Peak,Spruce/Fir
2510.0,180.5,Soil_Type4,Comanche Peak,Ponderosa Pine
2756.0,237.0,Soil_Type2,Comanche Peak,Ponderosa Pine
2921.0,200.0,Soil_Type29,Rawah,Lodgepole Pine
2926.0,185.0,Soil_Type23,Rawah,Spruce/Fir
3060.0,199.0,Soil_Type23,Comanche Peak,Lodgepole Pine
2751.0,181.0,Soil_Type12,Rawah,Lodgepole Pine
2459.0,202.0,Soil_Type17,Comanche Peak,Douglas-fir
2701.0,227.0,Soil_Type11,Comanche Peak,Aspen
2985.0,229.0,Soil_Type29,Rawah,Lodgepole Pine
2642.0,187.33333333333334,Soil_Type10,Comanche Peak,Ponderosa Pine
1903.0,153.5,Soil_Type3,Cache la Poudre,Ponderosa Pine
3326.0,192.33333333333334,Soil_Type39,Comanche Peak,Krummholz
2548.0,231.0,Soil_Type18,Rawah,Lodgepole Pine
2071.0,195.33333333333334,Soil_Type4,Cache la Poudre,Cottonwood/Willow
2853.0,211.0,Soil_Type13,Comanche Peak,Lodgepole Pine
3200.0,241.0,Soil_Type31,Comanche Peak,Spruce/Fir
2895.0,188.5,Soil_Type33,Comanche Peak,Lodgepole Pine
2693.0,109.0,Soil_Type29,Rawah,Lodgepole Pine
2762.0,147.5,Soil_Type12,Rawah,Lodgepole Pine
2966.0,217.5,Soil_Type13,Comanche Peak,Lodgepole Pine
2846.0,197.33333333333334,Soil_Type29,Rawah,Lodgepole Pine
2901.0,190.0,Soil_Type31,Comanche Peak,Spruce/Fir
2610.0,246.0,Soil_Type11,Comanche Peak,Lodgepole Pine
2616.0,210.0,Soil_Type4,Comanche Peak,Ponderosa Pine
2846.0,195.33333333333334,Soil_Type22,Comanche Peak,Spruce/Fir
2619.0,231.5,Soil_Type4,Comanche Peak,Ponderosa Pine
2778.0,207.5,Soil_Type30,Rawah,Aspen
3373.0,193.0,Soil_Type39,Comanche Peak,Krummholz
2492.0,197.66666666666666,Soil_Type20,Rawah,Lodgepole Pine
3318.0,227.0,Soil_Type33,Neota,Spruce/Fir
3254.0,203.66666666666666,Soil_Type33,Comanche Peak,Lodgepole Pine
2863.0,181.33333333333334,Soil_Type29,Rawah,Lodgepole Pine
3283.0,206.5,Soil_Type22,Rawah,Spruce/Fir
2965.0,213.5,Soil_Type29,Rawah,Lodgepole Pine
2935.0,213.33333333333334,Soil_Type13,Comanche Peak,Lodgepole Pine
3201.0,199.33333333333334,Soil_Type22,Rawah,Spruce/Fir
2543.0,207.0,Soil_Type10,Comanche Peak,Douglas-fir
2730.0,206.5,Soil_Type29,Rawah,Lodgepole Pine
2913.0,219.0,Soil_Type29,Rawah,Lodgepole Pine
3213.0,236.5,Soil_Type29,Rawah,Krummholz
3096.0,217.0,Soil_Type29,Rawah,Spruce/Fir
2604.0,249.0,Soil_Type2,Comanche Peak,Lodgepole Pine
2772.0,178.33333333333334,Soil_Type13,Comanche Peak,Douglas-fir
2219.0,129.0,Soil_Type10,Cache la Poudre,Ponderosa Pine
2894.0,194.0,Soil_Type22,Rawah,Spruce/Fir
2365.0,185.66666666666666,Soil_Type10,Cache la Poudre,Ponderosa Pine
2655.0,96.0,Soil_Type13,Comanche Peak,Lodgepole Pine
3096.0,188.5,Soil_Type24,Comanche Peak,Spruce/Fir
2656.0,218.0,Soil_Type29,Rawah,Lodgepole Pine
3166.0,234.5,Soil_Type29,Rawah,Spruce/Fir
3059.0,195.0,Soil_Type23,Comanche Peak,Lodgepole Pine
2880.0,146.0,Soil_Type23,Rawah,Lodgepole Pine
2776.0,188.5,Soil_Type29,Rawah,Lodgepole Pine
3025.0,220.5,Soil_Type32,Comanche Peak,Lodgepole Pine
2731.0,216.0,Soil_Type13,Comanche Peak,Lodgepole Pine
3043.0,228.5,Soil_Type33,Comanche Peak,Lodgepole Pine
2628.0,207.0,Soil_Type4,Comanche Peak,Ponderosa Pine
2535.0,220.0,Soil_Type2,Comanche Peak,Douglas-fir
3573.0,208.5,Soil_Type40,Rawah,Spruce/Fir
2600.0,171.0,Soil_Type10,Comanche Peak,Lodgepole Pine
2863.0,162.33333333333334,Soil_Type10,Comanche Peak,Lodgepole Pine
2151.0,147.0,Soil_Type10,Cache la Poudre,Douglas-fir
2304.0,212.0,Soil_Type10,Cache la Poudre,Ponderosa Pine
3012.0,85.0,Soil_Type29,Rawah,Spruce/Fir
2307.0,193.66666666666666,Soil_Type6,Cache la Poudre,Ponderosa Pine
3119.0,174.33333333333334,Soil_Type29,Rawah,Spruce/Fir
2713.0,174.66666666666666,Soil_Type29,Rawah,Lodgepole Pine
2958.0,199.0,Soil_Type29,Rawah,Lodgepole Pine
3014.0,189.33333333333334,Soil_Type12,Rawah,Spruce/Fir
3167.0,170.0,Soil_Type23,Rawah,Spruce/Fir
2661.0,212.33333333333334,Soil_Type4,Comanche Peak,Ponderosa Pine
3375.0,195.0,Soil_Type40,Rawah,Krummholz
3220.0,164.0,Soil_Type22,Rawah,Spruce/Fir
3143.0,208.66666666666666,Soil_Type22,Rawah,Lodgepole Pine
2859.0,142.0,Soil_Type30,Rawah,Spruce/Fir
2919.0,219.5,Soil_Type23,Rawah,Lodgepole Pine
3254.0,192.0,Soil_Type39,Comanche Peak,Krummholz
3160.0,236.0,Soil_Type22,Rawah,Spruce/Fir
3202.0,186.0,Soil_Type38,Rawah,Spruce/Fir
3115.0,212.0,Soil_Type29,Rawah,Spruce/Fir
2922.0,230.0,Soil_Type20,Rawah,Lodgepole Pine
3139.0,205.33333333333334,Soil_Type23,Comanche Peak,Spruce/Fir
2886.0,223.5,Soil_Type29,Rawah,Lodgepole Pine
3256.0,147.0,Soil_Type13,Neota,Spruce/Fir
2658.0,200.33333333333334,Soil_Type13,Comanche Peak,Lodgepole Pine
2803.0,192.0,Soil_Type12,Rawah,Lodgepole Pine
3069.0,206.5,Soil_Type32,Comanche Peak,Lodgepole Pine
3198.0,207.0,Soil_Type23,Neota,Spruce/Fir
2868.0,202.0,Soil_Type29,Rawah,Lodgepole Pine
2415.0,190.0,Soil_Type10,Cache la Poudre,Lodgepole Pine
3154.0,211.66666666666666,Soil_Type32,Comanche Peak,Lodgepole Pine
2500.0,206.0,Soil_Type10,Comanche Peak,Douglas-fir
2881.0,197.33333333333334,Soil_Type29,Rawah,Lodgepole Pine
2882.0,237.0,Soil_Type13,Comanche Peak,Spruce/Fir
3154.0,150.0,Soil_Type23,Rawah,Spruce/Fir
3096.0,182.5,Soil_Type23,Rawah,Spruce/Fir
3037.0,229.0,Soil_Type32,Comanche Peak,Lodgepole Pine
2893.0,241.0,Soil_Type13,Comanche Peak,Aspen
3202.0,211.33333333333334,Soil_Type22,Comanche Peak,Lodgepole Pine
2755.0,218.0,Soil_Type13,Comanche Peak,Lodgepole Pine
3443.0,199.0,Soil_Type40,Rawah,Spruce/Fir
2837.0,199.33333333333334,Soil_Type12,Rawah,Lodgepole Pine
2202.0,222.0,Soil_Type3,Cache la Poudre,Cottonwood/Willow
3347.0,235.0,Soil_Type32,Neota,Lodgepole Pine
2870.0,194.0,Soil_Type29,Rawah,Lodgepole Pine
2873.0,186.33333333333334,Soil_Type29,Rawah,Lodgepole Pine
2242.0,185.0,Soil_Type3,Cache la Poudre,Cottonwood/Willow
3073.0,206.33333333333334,Soil_Type31,Comanche Peak,Lodgepole Pine
3260.0,194.5,Soil_Type32,Comanche Peak,Lodgepole Pine
3023.0,181.5,Soil_Type22,Comanche Peak,Spruce/Fir
2784.0,188.66666666666666,Soil_Type32,Comanche Peak,Lodgepole Pine
3209.0,162.0,Soil_Type33,Comanche Peak,Spruce/Fir
3156.0,211.0,Soil_Type33,Comanche Peak,Spruce/Fir
2093.0,112.0,Soil_Type10,Cache la Poudre,Ponderosa Pine
3446.0,210.0,Soil_Type35,Neota,Spruce/Fir
3394.0,230.0,Soil_Type39,Rawah,Spruce/Fir
2747.0,223.0,Soil_Type23,Rawah,Lodgepole Pine
3280.0,199.33333333333334,Soil_Type38,Rawah,Krummholz
3005.0,222.0,Soil_Type32,Comanche Peak,Spruce/Fir
3401.0,225.0,Soil_Type38,Comanche Peak,Krummholz
3278.0,195.33333333333334,Soil_Type29,Rawah,Lodgepole Pine
2924.0,243.0,Soil_Type23,Rawah,Spruce/Fir
2953.0,192.66666666666666,Soil_Type19,Comanche Peak,Lodgepole Pine
3113.0,167.66666666666666,Soil_Type32,Comanche Peak,Lodgepole Pine
3091.0,190.5,Soil_Type33,Comanche Peak,Spruce/Fir
2906.0,210.0,Soil_Type4,Comanche Peak,Lodgepole Pine
2905.0,234.5,Soil_Type29,Rawah,Lodgepole Pine
2515.0,191.66666666666666,Soil_Type11,Comanche Peak,Lodgepole Pine
2937.0,175.33333333333334,Soil_Type13,Comanche Peak,Spruce/Fir
3071.0,179.5,Soil_Type23,Comanche Peak,Spruce/Fir
3272.0,237.0,Soil_Type32,Comanche Peak,Lodgepole Pine
2765.0,164.0,Soil_Type10,Comanche Peak,Lodgepole Pine
3205.0,168.0,Soil_Type31,Comanche Peak,Spruce/Fir
2286.0,219.0,Soil_Type2,Cache la Poudre,Ponderosa Pine
3214.0,155.33333333333334,Soil_Type30,Rawah,Spruce/Fir
2985.0,107.0,Soil_Type29,Rawah,Spruce/Fir
2538.0,234.0,Soil_Type2,Comanche Peak,Ponderosa Pine
6704.0,156.66666666666666,Soil_Type10,Cache la Poudre,Douglas-fir
2839.0,172.0,Soil_Type31,Comanche Peak,Lodgepole Pine
2989.0,184.0,Soil_Type32,Comanche Peak,Spruce/Fir
2959.0,205.66666666666666,Soil_Type30,Rawah,Lodgepole Pine
3085.0,217.5,Soil_Type24,Comanche Peak,Lodgepole Pine
3190.0,186.0,Soil_Type33,Comanche Peak,Spruce/Fir
3369.0,200.0,Soil_Type38,Rawah,Spruce/Fir
2608.0,190.0,Soil_Type10,Comanche Peak,Douglas-fir
3294.0,196.0,Soil_Type23,Comanche Peak,Krummholz
3372.0,251.0,Soil_Type32,Comanche Peak,Spruce/Fir
2337.0,211.5,Soil_Type2,Cache la Poudre,Ponderosa Pine
3102.0,210.0,Soil_Type22,Rawah,Spruce/Fir
3385.0,190.0,Soil_Type39,Rawah,Spruce/Fir
2314.0,187.5,Soil_Type2,Cache la Poudre,Ponderosa Pine
3158.0,95.5,Soil_Type32,Comanche Peak,Lodgepole Pine
2753.0,156.5,Soil_Type24,Rawah,Lodgepole Pine
3078.0,192.0,Soil_Type13,Comanche Peak,Spruce/Fir
3167.0,180.66666666666666,Soil_Type32,Comanche Peak,Lodgepole Pine
2861.0,234.0,Soil_Type30,Rawah,Lodgepole Pine
2911.0,179.5,Soil_Type29,Rawah,Lodgepole Pine
3031.0,237.0,Soil_Type30,Rawah,Lodgepole Pine
2589.0,173.5,Soil_Type10,Comanche Peak,Ponderosa Pine
3377.0,178.33333333333334,Soil_Type39,Rawah,Spruce/Fir
2998.0,180.33333333333334,Soil_Type29,Rawah,Spruce/Fir
2545.0,227.0,Soil_Type6,Cache la Poudre,Lodgepole Pine
3281.0,188.33333333333334,Soil_Type38,Comanche Peak,Krummholz
2530.0,221.5,Soil_Type6,Cache la Poudre,Lodgepole Pine
2721.0,194.0,Soil_Type33,Comanche Peak,Lodgepole Pine
2925.0,195.0,Soil_Type29,Rawah,Lodgepole Pine
2945.0,171.0,Soil_Type22,Rawah,Spruce/Fir
2503.0,205.0,Soil_Type6,Cache la Poudre,Ponderosa Pine
3254.0,179.0,Soil_Type22,Rawah,Spruce/Fir
2112.0,235.0,Soil_Type6,Cache la Poudre,Ponderosa Pine
3232.0,234.5,Soil_Type22,Comanche Peak,Spruce/Fir
3212.0,196.66666666666666,Soil_Type23,Rawah,Spruce/Fir
2400.0,218.0,Soil_Type16,Comanche Peak,Douglas-fir
3116.0,229.0,Soil_Type29,Rawah,Spruce/Fir
2983.0,236.0,Soil_Type23,Rawah,Spruce/Fir
6704.0,177.33333333333334,Soil_Type29,Rawah,Lodgepole Pine
2951.0,237.0,Soil_Type13,Comanche Peak,Lodgepole Pine
2915.0,248.0,Soil_Type23,Comanche Peak,Spruce/Fir
2862.0,172.0,Soil_Type23,Rawah,Lodgepole Pine
3061.0,161.5,Soil_Type29,Rawah,Lodgepole Pine
3445.0,202.33333333333334,Soil_Type40,Rawah,Spruce/Fir
3096.0,161.5,Soil_Type22,Comanche Peak,Spruce/Fir
6704.0,202.0,Soil_Type31,Comanche Peak,Spruce/Fir
2696.0,166.0,Soil_Type10,Comanche Peak,Spruce/Fir
2950.0,179.5,Soil_Type33,Comanche Peak,Spruce/Fir
3073.0,225.0,Soil_Type32,Comanche Peak,Lodgepole Pine
3306.0,213.0,Soil_Type32,Comanche Peak,Spruce/Fir
2589.0,191.5,Soil_Type11,Comanche Peak,Ponderosa Pine
2857.0,201.0,Soil_Type12,Rawah,Lodgepole Pine
3271.0,135.5,Soil_Type27,Comanche Peak,Krummholz
2453.0,237.0,Soil_Type2,Comanche Peak,Ponderosa Pine
2528.0,174.0,Soil_Type9,Rawah,Lodgepole Pine
2664.0,177.33333333333334,Soil_Type11,Comanche Peak,Ponderosa Pine
3343.0,193.0,Soil_Type38,Neota,Spruce/Fir
3310.0,189.33333333333334,Soil_Type32,Comanche Peak,Lodgepole Pine
6704.0,194.33333333333334,Soil_Type33,Neota,Spruce/Fir
2951.0,206.0,Soil_Type13,Comanche Peak,Spruce/Fir
2983.0,150.0,Soil_Type23,Rawah,Spruce/Fir
2509.0,216.0,Soil_Type2,Comanche Peak,Ponderosa Pine
6704.0,184.0,Soil_Type13,Comanche Peak,Lodgepole Pine
3054.0,196.5,Soil_Type23,Comanche Peak,Spruce/Fir
2651.0,195.0,Soil_Type17,Comanche Peak,Lodgepole Pine
3154.0,196.0,Soil_Type23,Rawah,Spruce/Fir
3276.0,204.0,Soil_Type33,Comanche Peak,Lodgepole Pine
2919.0,208.0,Soil_Type16,Rawah,Spruce/Fir
3155.0,198.33333333333334,Soil_Type23,Neota,Spruce/Fir
2842.0,231.0,Soil_Type31,Comanche Peak,Lodgepole Pine
2975.0,132.0,Soil_Type29,Rawah,Lodgepole Pine
3188.0,222.5,Soil_Type22,Rawah,Spruce/Fir
2887.0,198.66666666666666,Soil_Type23,Comanche Peak,Spruce/Fir
3303.0,184.5,Soil_Type40,Rawah,Spruce/Fir
2831.0,199.33333333333334,Soil_Type11,Comanche Peak,Lodgepole Pine
3154.0,226.5,Soil_Type29,Rawah,Spruce/Fir
3198.0,179.0,Soil_Type29,Rawah,Spruce/Fir
2962.0,203.33333333333334,Soil_Type29,Rawah,Lodgepole Pine
3282.0,193.0,Soil_Type32,Comanche Peak,Spruce/Fir
2891.0,185.0,Soil_Type13,Comanche Peak,Spruce/Fir
2725.0,210.0,Soil_Type3,Comanche Peak,Lodgepole Pine
2617.0,221.0,Soil_Type9,Rawah,Lodgepole Pine
3076.0,157.0,Soil_Type31,Comanche Peak,Lodgepole Pine
3184.0,229.0,Soil_Type23,Rawah,Spruce/Fir
2909.0,208.33333333333334,Soil_Type12,Rawah,Lodgepole Pine
3006.0,153.0,Soil_Type24,Comanche Peak,Spruce/Fir
3186.0,184.33333333333334,Soil_Type31,Comanche Peak,Spruce/Fir
2936.0,194.33333333333334,Soil_Type16,Rawah,Lodgepole Pine
2824.0,191.33333333333334,Soil_Type31,Comanche Peak,Lodgepole Pine
2665.0,229.0,Soil_Type2,Comanche Peak,Ponderosa Pine
